parlamentarier_anzeige_name	parlamentarier_id	parlamentarier_nachname	parlamentarier_vorname	parlamentarier_zweiter_vorname	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name_de	organisation_uid	organisation_name_fr	organisation_ort	organisation_rechtsform	organisation_rechtsform_handelsregister	organisation_rechtsform_zefix	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung	organisation_interessengruppe2	organisation_interessengruppe2_branche	organisation_interessengruppe2_branche_kommission_abkuerzung	organisation_interessengruppe3	organisation_interessengruppe3_branche	organisation_interessengruppe3_branche_kommission_abkuerzung
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	3615				"Freunde der FDP"				"Verein"			"EinzelOrganisation,LeistungsErbringer"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5204				"BVG"		"LPP"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sozialversicherungen"	"Soziale Sicherheit"	"SGK"						
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5728				"Für ein freiheitliches Waffenrecht"		"Pour un droit libéral sur les armes"	"Bern 8"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Militär"	"Sicherheit"	"SiK"	"EU-Gegner"	"Aussenpolitik/Aussenwirtschaft"	"APK"			
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5732	"0"	2020		"Swiss Venture Club"			"Belp"	"Verein"			"EinzelOrganisation"	"nie"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"						
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"	"Mitglied Patronatskomitee"			"beirat"	"mitglied"	"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"mittel"	5742				"Swiss Data Alliance"				"Verein"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"IT"	"Wirtschaft"	"WAK"						
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"	"Beirat"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	5756				"digital-liberal.ch"			"Bern"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"	"IT"	"Wirtschaft"	"WAK"			
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	5933	1	2020		"HauseigentümerVerband Kanton St. Gallen"	"CHE-101.223.187"		"St. Gallen"	"Verein"	0109	6	"DachOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"						
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5978				"Wirtschafts- und währungspolitischer Arbeitskreis"		"Intergroupe parlementaire Politique économique et monétaire"	"Basel"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"						
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"				"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6046	"0"	2020		"Swiss Entrepreneurs Foundation"	"CHE-301.404.637"		"Bern"	"Stiftung"	0110	7	"EinzelOrganisation"	"nie"	"Investmentgesellschaften"	"Wirtschaft"	"WAK"						
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"	"Co-Präsidium"	2019-02-12		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6213				"Mittelständischer Detailhandel"		"Commerce de détail de taille moyenne"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"									
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	6292	1	2020		"Franz Carl Weber AG"	"CHE-113.070.335"		"Zürich"	"AG"	0106	3	"EinzelOrganisation"	"punktuell"	"Detailhandel"	"Wirtschaft"	"WAK"						
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7600																					
"Dobler, Marcel"	278	"Dobler"	"Marcel"		"NR"	"SG"	"FDP"	"RL"	"SGK-NR"	2015-11-30		"M"	1980-08-29	4190	3070	"de"	"de"		2020-10-17		"mitglied"		"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	7706				"Coronadialog"				"Informelle Gruppe"			"EinzelOrganisation"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	524				"Aktive Mobilität"		"Mobilité Douce"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Langsamverkehr"	"Verkehr"	"KVF"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	637				"Biodiversität und Artenschutz"		"Biodiversité et gestion des espèces"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1454				"Cleantech"		"Cleantech"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Cleantech"	"Wirtschaft"	"WAK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1505				"Erneuerbare Energien"		"Énergies renouvelables"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2415				"Pfadibewegung Schweiz"		"Mouvement Scout de Suisse"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Gesellschafter und Vorsitzender der Geschäftsführung"			"gesellschafter"		"deklarationspflichtig"	"deklariert"	1		"tief"	2875	1	2020		"Nova Energie GmbH"	"CHE-106.828.469"		"Sirnach"	"GmbH"	0107	4	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Alternativenergie"	"Energie"	"UREK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4958				"Raumentwicklung"		"Développement territorial"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Raumplanung"	"Umwelt"	"UREK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4959				"Kommunalpolitik"		"Politique communale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"				"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	5629	"0"	2020	"Ehrenamtlich"	"Verein Kompetenz-Zentrum Erneuerbare Energie-Systeme Thurgau (KEEST)"	"CHE-363.967.872"		"Weinfelden"	"Verein"	0109	6	"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"	"Alternativenergie"	"Energie"	"UREK"			
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"		"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"	"Mitglied Grosser Rat"			"taetig"		"deklarationspflichtig"	"deklariert"	"0"		"mittel"	6071	6000	2020		"Kanton Thurgau"		"Canton de Thurgovie"	"Frauenfeld"	"Staatlich"			"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6818	4000	2020		"Grüne Partei Thurgau"			"Sommeri"	"Verein"			"EinzelOrganisation,DachOrganisation,MitgliedsOrganisation"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6819	"0"	2020	"Ehrenamtlich"	"Grüne Partei Eschlikon"			"Eschlikon"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6820	"0"	2020	"Ehrenamtlich"	"Schweizerischer Ingenieur- und Architektenverein Sektion Thurgau"			"Neuwilen"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Bauhauptgewerbe"	"Wirtschaft"	"WAK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"				"mitglied"		"deklarationspflichtig"	"deklariert"	"0"		"tief"	6821	600	2020		"Kulturkommission des Kantons Thurgau"			"Frauenfeld"	"Staatlich"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"				"taetig"		"deklarationspflichtig"	"deklariert"	"0"		"tief"	6822	"0"	2020	"Ehrenamtlich"	"Energiefachleute Thurgau"			"Hüttwilen"	"Verein"			"EinzelOrganisation"	"nie"	"Energie allgemein"	"Energie"	"UREK"	"Bauhauptgewerbe"	"Wirtschaft"	"WAK"			
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6823	"0"	2020	"Ehrenamtlich"	"Nova Energie Ostschweiz AG"	"CHE-213.631.688"		"Sirnach"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Alternativenergie"	"Energie"	"UREK"						
"Egger, Kurt"	375	"Egger"	"Kurt"		"NR"	"TG"	"GPS"	"G"	"BeK-V, UREK-NR"	2019-12-01		"M"	1956-01-19	4258	3150	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6824	"0"	2020	"Ehrenamtlich"	"Nova Energie Basel AG"	"CHE-114.896.935"		"Basel"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Alternativenergie"	"Energie"	"UREK"						
"Egger, Mike"	341	"Egger"	"Mike"		"NR"	"SG"	"SVP"	"V"	"UREK-NR"	2019-03-04		"M"	1992-08-02	4229	3130	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	365	-1	2019	"Bezahlendes Mitglied"	"Aktion für eine unabhängige und neutrale Schweiz (Auns)"		"Action pour une Suisse indépendante et neutre (ASIN)"	"Bern"	"Verein"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"EU-Gegner"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Egger, Mike"	341	"Egger"	"Mike"		"NR"	"SG"	"SVP"	"V"	"UREK-NR"	2019-03-04		"M"	1992-08-02	4229	3130	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"		"Sport"	"Ittigen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Egger, Mike"	341	"Egger"	"Mike"		"NR"	"SG"	"SVP"	"V"	"UREK-NR"	2019-03-04		"M"	1992-08-02	4229	3130	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2111				"Berufsbildung"		"Formation professionnelle"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"						
"Egger, Mike"	341	"Egger"	"Mike"		"NR"	"SG"	"SVP"	"V"	"UREK-NR"	2019-03-04		"M"	1992-08-02	4229	3130	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5728				"Für ein freiheitliches Waffenrecht"		"Pour un droit libéral sur les armes"	"Bern 8"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Militär"	"Sicherheit"	"SiK"	"EU-Gegner"	"Aussenpolitik/Aussenwirtschaft"	"APK"			
"Egger, Mike"	341	"Egger"	"Mike"		"NR"	"SG"	"SVP"	"V"	"UREK-NR"	2019-03-04		"M"	1992-08-02	4229	3130	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6280	"0"	2020	"Ehrenamtlich"	"Gasthaus Metzgerei Brauerei Egger AG"	"CHE-268.966.632"		"Berneck"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Nahrungsmittel"	"Wirtschaft"	"WAK"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"			
"Egger, Mike"	341	"Egger"	"Mike"		"NR"	"SG"	"SVP"	"V"	"UREK-NR"	2019-03-04		"M"	1992-08-02	4229	3130	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6281	"0"	2020	"Ehrenamtlich"	"Fleischfachverband St. Gallen - Liechtenstein"	"CHE-171.834.798"		"Benken SG"	"Verein"	0109	6	"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Viehwirtschaft"	"Landwirtschaft"	"WAK"	"Nahrungsmittel"	"Wirtschaft"	"WAK"			
"Egger, Mike"	341	"Egger"	"Mike"		"NR"	"SG"	"SVP"	"V"	"UREK-NR"	2019-03-04		"M"	1992-08-02	4229	3130	"de"	"de"	"Co-Präsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6282	"0"	2020	"Ehrenamtlich"	"Sichere Grenzen im Rheintal"			"Berneck"	"Verein"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Innere Sicherheit"	"Sicherheit"	"SiK"						
"Egger, Mike"	341	"Egger"	"Mike"		"NR"	"SG"	"SVP"	"V"	"UREK-NR"	2019-03-04		"M"	1992-08-02	4229	3130	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7054	"0"	2020	"Ehrenamtlich"	"Stiftung Quinten lebt"	"CHE-287.744.983"		"Quinten"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"			
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"	"Präsident des Patronatkomitees"			"beirat"	"praesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"tief"	122				"Schweizerisches Alpines Museum"	"CHE-107.817.066"		"Bern"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	168	1	2020		"SchweizMobil"	"CHE-101.560.118"	"Fondation SuisseMobile"	"Bern"	"Stiftung"	0110	7	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Langsamverkehr"	"Verkehr"	"KVF"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	459				"Inlandbanken"		"Banques domestiques"	"Bern"	"Parlamentarische Gruppe"			"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	524				"Aktive Mobilität"		"Mobilité Douce"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Langsamverkehr"	"Verkehr"	"KVF"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1622				"Tourismus PGT"		"Tourisme GPT"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Bundeshaus-Band"		"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	1992	1	2020		"EWD Elektrizitätswerk Davos AG"	"CHE-103.187.651"		"Davos Platz"	"AG"	0106	3	"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Energieversorger"	"Energie"	"UREK"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1993	1	2020		"Grischelectra AG"	"CHE-103.983.607"		"Chur"	"AG"	0106	3	"EinzelOrganisation,DachOrganisation,dezidierteLobby"	"nie"	"Energie allgemein"	"Energie"	"UREK"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	1996	1	2020		"Rhätische Bahn AG (RhB)"	"CHE-105.956.490"		"Chur"	"AG"	0106	3	"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Öffentlicher Verkehr"	"Verkehr"	"KVF"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1997	1	2020	"https://www.parlament.ch/de/biografie/stefan-engler/4055"	"Gebäudeversicherung des Kantons Graubünden"	"CHE-452.719.750"		"Chur"	"Staatlich"	0231		"EinzelOrganisation,LeistungsErbringer"	"nie"	"Versicherungen"	"Wirtschaft"	"WAK"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"				"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	1998	"0"	2020	"Ehrenamtlich"	"Schweizer Berghilfe"	"CHE-112.368.051"	"Aide Suisse aux Montagnards"	"Adliswil"	"Stiftung"	0110	7	"LeistungsErbringer,dezidierteLobby"	"punktuell"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Engler, Stefan"	223	"Engler"	"Stefan"	"Georg"	"SR"	"GR"	"CVP"	"M-CEB"	"KVF-SR, RK-SR, SPK-SR, WAK-SR"	2011-12-05		"M"	1960-05-30	4055	2768	"rm"	"de"	"Präsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2020				"Bergbevölkerung"		"Montagne"	"Bern"	"Parlamentarische Gruppe"			"dezidierteLobby"	"nie"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"						
