anzeige_name	name	id	nachname	vorname	vorname_kurz	zweiter_vorname	rat_id	kanton_id	kommissionen	partei_id	parteifunktion	fraktion_id	fraktionsfunktion	im_rat_seit	im_rat_bis	ratswechsel	ratsunterbruch_von	ratsunterbruch_bis	beruf	beruf_fr	beruf_interessengruppe_id	titel	aemter	weitere_aemter	zivilstand	anzahl_kinder	militaerischer_grad_id	geschlecht	geburtstag	photo_dateiname	photo_dateierweiterung	photo_dateiname_voll	photo_mime_type	kleinbild	sitzplatz	homepage	homepage_2	parlament_biografie_id	parlament_number	parlament_interessenbindungen_updated	twitter_name	linkedin_profil_url	xing_profil_name	facebook_name	wikipedia	sprache	arbeitssprache	adresse_firma	adresse_plz	adresse_ort	erfasst	freigabe_datum	beruf_de	von	bis	aktiv	geburtstag_unix	im_rat_seit_unix	im_rat_bis_unix	freigabe_datum_unix	von_unix	bis_unix	vertretene_bevoelkerung	rat	kanton	romandie	rat_de	kanton_name_de	rat_fr	kanton_name_fr	kommissionen_namen	kommissionen_namen_de	kommissionen_namen_fr	kommissionen_abkuerzung	kommissionen_abkuerzung_de	kommissionen_abkuerzung_fr	kommissionen_anzahl	partei	partei_name	fraktion	militaerischer_grad	partei_de	partei_name_de	militaerischer_grad_de	partei_fr	partei_name_fr	militaerischer_grad_fr	beruf_branche_id	titel_de	titel_fr	parlamentarier_id	verguetungstransparenz_beurteilung_stichdatum	verguetungstransparenz_beurteilung	refreshed_date
"Gmür-Schönenberger, Andrea"	"Andrea Gmür-Schönenberger"	284	"Gmür-Schönenberger"	"Andrea"			2	3	"APK-SR, SiK-SR, WBK-SR"	7	"mitglied"	8	"praesident"	2015-11-30		2019-12-02			"Geschäftsführerin Stiftung Josi J. Meier"	"Directrice Fondation Josi J. Meier"	25	"lic. phil. I, dipl. Gymnasiallehrerin"	"Legislative des Kantons Luzern: von 2007 bis 2015; Nationalrätin: von 2015 bis 2019"	"Präsidentin Mitte-Fraktion: seit 2020; Präsidentin CVP Stadt Luzern: seit 2014; Vizepräsidentin CVP-Fraktion Kantonsrat: von 2009 bis 2015"	"verheiratet"	4		"F"	1964-07-17					"3075.jpg"	117	"http://www.andrea-gmuer.ch"		4181	3075	2020-11-29T14:02:40	"AGmur"			"Andrea-Gmür-377789375726994"	"https://de.wikipedia.org/wiki/Andrea_Gmür-Schönenberger"	"de"	"de"		6005	"Luzern"	"Ja"	2019-09-16T08:54:08	"Geschäftsführerin Stiftung Josi J. Meier"	2015-11-30		1	"0"	1448838000		1568616848	1448838000		204779	"SR"	"LU"	"0"	"SR"	"Luzern"	"CE"	"Lucerne"	"Aussenpolitische Kommission SR (APK-SR); Sicherheitspolitische Kommission SR (SiK-SR); Kommission für Wissenschaft, Bildung und Kultur SR (WBK-SR)"	"Aussenpolitische Kommission SR (APK-SR); Sicherheitspolitische Kommission SR (SiK-SR); Kommission für Wissenschaft, Bildung und Kultur SR (WBK-SR)"	"Commission de politique extérieure CE (CPE); Commission de la politique de sécurité CE (CPS); Commission de la science, de l'éducation et de la culture CE (CSEC)"	"APK-SR, SiK-SR, WBK-SR"	"APK-SR, SiK-SR, WBK-SR"	"CPE, CPS, CSEC"	3	"CVP"	"Christlichdemokratische Volkspartei"	"M-CEB"		"CVP"	"Christlichdemokratische Volkspartei"		"PDC"			2	"Ständerätin"	"La Conseillère aux Etats"	284			2020-12-07 02:31:03
"Grüter, Franz"	"Franz Josef Grüter"	285	"Grüter"	"Franz"		"Josef"	1	3	"APK-NR"	5	"mitglied"	5	"mitglied"	2015-11-30					"Unternehmer"	"Entrepreneur"	78		"Kantonsrat des Kantons Luzern: von Juni 2015 bis November 2015"	"Stabschef und Vizepräsident SVP Schweiz"	"verheiratet"	3	17	"M"	1963-07-29					"3076.jpg"	68	"http://www.franz-grueter.ch/"		4162	3076	2020-12-04T21:05:11	"fgrueter"		"Franz_Grueter3"	"GrueterFranz"	"https://de.wikipedia.org/wiki/Franz_Gr%C3%BCter_(Politiker,_1963)"	"de"	"de"		6205	"Eich"	"Ja"	2019-09-19T19:46:34	"Unternehmer"	2015-11-30		1	"0"	1448838000		1568915194	1448838000		45506	"NR"	"LU"	"0"	"NR"	"Luzern"	"CN"	"Lucerne"	"Aussenpolitische Kommission NR (APK-NR)"	"Aussenpolitische Kommission NR (APK-NR)"	"Commission de politique extérieure CN (CPE)"	"APK-NR"	"APK-NR"	"CPE"	1	"SVP"	"Schweizerische Volkspartei"	"V"	"Hauptmann"	"SVP"	"Schweizerische Volkspartei"	"Hauptmann"	"UDC"	"Union Démocratique du Centre"		9	"Nationalrat"	"Le Conseiller national"	285			2020-12-07 02:31:03
"Hess, Erich"	"Erich Hess"	287	"Hess"	"Erich"			1	2	"BeK-V, GPK-NR, SiK-NR"	5	"mitglied"	5	"mitglied"	2015-11-30					"Immobilienunternehmer / Lastwagenführer"	"entrepreneur immobilier/chauffeur de camion"	19		"Legislative des Kantons Bern (Grosser Rat): Mitglied; Justizkommission des Grossen Rates: Mitglied; Stadtrat Bern: Mitglied"	"Schweizerische Volkspartei Stadt Bern: Vizepräsident; Vorstand SVP Kanton Bern"	"ledig"		6	"M"	1981-03-25					"3078.jpg"	46	"http://www.erichhess.ch"		4163	3078	2020-11-29T14:02:40	"Erich_Hess"			"erich.hess.31"	"https://de.wikipedia.org/wiki/Erich_Hess_(Politiker)"	"de"	"de"		3001	"Bern"	"Ja"	2019-09-18T14:28:58	"Immobilienunternehmer / Lastwagenführer"	2015-11-30		1	354322800	1448838000		1568809738	1448838000		43124	"NR"	"BE"	"0"	"NR"	"Bern"	"CN"	"Berne"	"Begnadigungskommission (BeK-V); Geschäftsprüfungskommission NR (GPK-NR); Sicherheitspolitische Kommission NR (SiK-NR)"	"Begnadigungskommission (BeK-V); Geschäftsprüfungskommission NR (GPK-NR); Sicherheitspolitische Kommission NR (SiK-NR)"	"Commission de gestion CN (CdG); Commission des grâces (CGra); Commission de la politique de sécurité CN (CPS)"	"BeK-V, GPK-NR, SiK-NR"	"BeK-V, GPK-NR, SiK-NR"	"CdG, CGra, CPS"	3	"SVP"	"Schweizerische Volkspartei"	"V"	"Wachtmeister"	"SVP"	"Schweizerische Volkspartei"	"Wachtmeister"	"UDC"	"Union Démocratique du Centre"		9	"Nationalrat"	"Le Conseiller national"	287			2020-12-07 02:31:03
"Imark, Christian"	"Christian Imark"	289	"Imark"	"Christian"			1	11	"GPK-NR, UREK-NR"	5	"mitglied"	5	"mitglied"	2015-11-30					"Unternehmer"	"Entrepreneur"	108	"BA in Architektur BFH"	"Legislative des Kantons (Kantonsrat): von 2001 bis Oktober 2015; Kantonsratspräsident: 2012; Vizepräsident der SVP Fraktion: von 2005 bis 2011; Präsident SVP-Fraktion: von 2013 bis 2015; Ratsleitung (Büro): von 2010 bis Oktober 2015; Vorsitzender Ratsleitung (Büro): 2011; Präsident SVP Kanton Solothurn: seit 2017"	"Parteivorstand der SVP Schweiz; Präsident der SVP Kanton Solothurn"	"verheiratet"	2	4	"M"	1982-01-29					"3080.jpg"	88	"http://www.christian-imark.ch"		4164	3080	2020-11-29T14:02:40		"https://www.linkedin.com/in/christian-imark-0aab9a24"		"christian.imark"	"https://de.wikipedia.org/wiki/Christian_Imark"	"de"	"de"		4232	"Fehren"	"Ja"	2019-08-16T15:24:26	"Unternehmer"	2015-11-30		1	381106800	1448838000		1565961866	1448838000		45532	"NR"	"SO"	"0"	"NR"	"Solothurn"	"CN"	"Soleure"	"Geschäftsprüfungskommission NR (GPK-NR); Kommission für Umwelt, Raumplanung und Energie NR (UREK-NR)"	"Geschäftsprüfungskommission NR (GPK-NR); Kommission für Umwelt, Raumplanung und Energie NR (UREK-NR)"	"Commission de gestion CN (CdG); Commission de l'environnement, de l'aménagement du territoire et de l'énergie CN (CEATE)"	"GPK-NR, UREK-NR"	"GPK-NR, UREK-NR"	"CdG, CEATE"	2	"SVP"	"Schweizerische Volkspartei"	"V"	"Obergefreiter"	"SVP"	"Schweizerische Volkspartei"	"Obergefreiter"	"UDC"	"Union Démocratique du Centre"		9	"Nationalrat"	"Le Conseiller national"	289			2020-12-07 02:31:03
"Köppel, Roger"	"Roger Köppel"	291	"Köppel"	"Roger"			1	1	"APK-NR, Del D-V"	5	"mitglied"	5	"mitglied"	2015-11-30					"Verleger und Chefredaktor ""Die Weltwoche"""	"Editeur et rédacteur en chef de la ""Weltwoche"""	48	"lic. phil. I"			"verheiratet"	4		"M"	1965-03-21					"3082.jpg"	78	"http://www.rogerköppel.ch"		4166	3082	2020-11-29T14:02:40	"RogerKoeppel"			"profile.php?id=1208734700"	"https://de.wikipedia.org/wiki/Roger_K%C3%B6ppel"	"de"	"de"	"Weltwoche Verlags AG"	8021	"Zürich"		2019-09-24T21:53:34	"Verleger und Chefredaktor ""Die Weltwoche"""	2015-11-30		1	"0"	1448838000		1569354814	1448838000		43456	"NR"	"ZH"	"0"	"NR"	"Zürich"	"CN"	"Zurich"	"Aussenpolitische Kommission NR (APK-NR); Delegation für die Beziehungen zum Deutschen Bundestag (Del D-V)"	"Aussenpolitische Kommission NR (APK-NR); Delegation für die Beziehungen zum Deutschen Bundestag (Del D-V)"	"Commission de politique extérieure CN (CPE); Délégation pour les relations avec le Bundestag (Del D)"	"APK-NR, Del D-V"	"APK-NR, Del D-V"	"CPE, Del D"	2	"SVP"	"Schweizerische Volkspartei"	"V"		"SVP"	"Schweizerische Volkspartei"		"UDC"	"Union Démocratique du Centre"		18	"Nationalrat"	"Le Conseiller national"	291			2020-12-07 02:31:03
"Marti, Min Li"	"Min Li Marti"	293	"Marti"	"Min Li"			1	1	"RK-NR, SiK-NR"	3	"mitglied"	3	"mitglied"	2015-11-30					"Verlegerin"	"éditrice"	48	"lic. phil."	"Gemeinderätin, Fraktionspräsidentin Stadt Zürich: bis November 2015"	"SP Frauen, Mitglied der Geschäftsleitung"	"verheiratet"			"F"	1974-06-01					"3084.jpg"	21	"http://www.minli-marti.ch"	"http://www.pszeitung.ch"	4197	3084	2020-11-29T14:02:40	"minlimarti"	"https://ch.linkedin.com/in/minlimarti"	"MinLi_Marti"	"minlimarti?fref=ts"	"https://de.wikipedia.org/wiki/Min_Li_Marti"	"de"	"de"	"P. S. Verlag"	8004	"Zürich"	"Ja"	2019-09-16T10:02:05	"Verlegerin"	2015-11-30		1	139273200	1448838000		1568620925	1448838000		43456	"NR"	"ZH"	"0"	"NR"	"Zürich"	"CN"	"Zurich"	"Kommission für Rechtsfragen NR (RK-NR); Sicherheitspolitische Kommission NR (SiK-NR)"	"Kommission für Rechtsfragen NR (RK-NR); Sicherheitspolitische Kommission NR (SiK-NR)"	"Commission des affaires juridiques CN (CAJ); Commission de la politique de sécurité CN (CPS)"	"RK-NR, SiK-NR"	"RK-NR, SiK-NR"	"CAJ, CPS"	2	"SP"	"Sozialdemokratische Partei"	"S"		"SP"	"Sozialdemokratische Partei"		"PSS"	"Parti socialiste"		18	"Nationalrätin"	"La Conseillère nationale"	293			2020-12-07 02:31:03
"Martullo-Blocher, Magdalena"	"Magdalena Martullo-Blocher"	294	"Martullo-Blocher"	"Magdalena"			1	18	"WAK-NR"	5	"mitglied"	5	"mitglied"	2015-11-30					"CEO EMS-CHEMIE HOLDING AG"		115	"lic. oec. HSG"		"Mitglied des Parteileitungsausschusses SVP Schweiz: seit März 2018; Vize-Präsidentin SVP Schweiz: seit März 2018; Vize-Präsidentin SVP Graubünden: seit 2016"	"verheiratet"	3		"F"	1969-08-13					"3085.jpg"	156	"http://www.martullo-blocher.ch"		4167	3085	2020-11-29T14:02:40					"https://de.wikipedia.org/wiki/Magdalena_Martullo-Blocher"	"de"	"de"	"EMS-CHEMIE HOLDING AG"	8704	"Herrliberg"	"Ja"	2019-08-25T09:58:04	"CEO EMS-CHEMIE HOLDING AG"	2015-11-30		1	"0"	1448838000		1566719884	1448838000		39676	"NR"	"GR"	"0"	"NR"	"Graubünden"	"CN"	"Grisons"	"Kommission für Wirtschaft und Abgaben NR (WAK-NR)"	"Kommission für Wirtschaft und Abgaben NR (WAK-NR)"	"Commission de l'économie et des redevances CN (CER)"	"WAK-NR"	"WAK-NR"	"CER"	1	"SVP"	"Schweizerische Volkspartei"	"V"		"SVP"	"Schweizerische Volkspartei"		"UDC"	"Union Démocratique du Centre"		9	"Nationalrätin"	"La Conseillère nationale"	294			2020-12-07 02:31:03
"Mazzone, Lisa"	"Lisa Mazzone"	295	"Mazzone"	"Lisa"			2	25	"BeK-V, Bü-SR, Del F-V, KVF-SR, RedK-V, RK-SR, SPK-SR, UREK-SR"	4	"vizepraesident"	4	"vizepraesident"	2015-11-30		2019-12-02			"Verantwortliche Verbandsprojekte"	"Chargée de projets associatifs"	54		"Conseillère municipale (délibératif), Ville du Grand-Saconnex: depuis juin 2011 jusqu'à juillet 2013; Députée au Grand Conseil (législatif), Canton de Genève: depuis novembre 2013 jusqu'à novembre 2015"	"Membre du bureau des Jeunes Verts genevois: 2009-2011; Membre du comité directeur cantonal des Verts genevois: depuis avril 2010 jusqu'à avril 2014; Présidente des Verts genevois: depuis avril 2014 jusqu'à mars 2016; Vice-présidente des Verts suisse: dès avril 2016;  Vice-présidente du groupe des Verts suissses: depuis décembre 2019"	"ledig"			"F"	1988-01-25					"3086.jpg"	27	"http://www.lisamazzone.ch"		4186	3086	2020-11-29T14:02:40					"https://de.wikipedia.org/wiki/Lisa_Mazzone"	"fr"	"fr"		1205	"Genève"		2019-09-15T18:44:25	"Verantwortliche Verbandsprojekte"	2015-11-30		1	570063600	1448838000		1568565865	1448838000		249740	"SR"	"GE"	1	"SR"	"Genf"	"CE"	"Genève"	"Begnadigungskommission (BeK-V); Büro SR (Bü-SR); Delegation für die Beziehungen zum Französischen Parlament (Del F-V); Kommission für Verkehr und Fernmeldewesen SR (KVF-SR); Redaktionskommission (RedK-V); Kommission für Rechtsfragen SR (RK-SR); Staatspolitische Kommission SR (SPK-SR); Kommission für Umwelt, Raumplanung und Energie SR (UREK-SR)"	"Begnadigungskommission (BeK-V); Büro SR (Bü-SR); Delegation für die Beziehungen zum Französischen Parlament (Del F-V); Kommission für Verkehr und Fernmeldewesen SR (KVF-SR); Redaktionskommission (RedK-V); Kommission für Rechtsfragen SR (RK-SR); Staatspolitische Kommission SR (SPK-SR); Kommission für Umwelt, Raumplanung und Energie SR (UREK-SR)"	"Bureau CE (Bu); Commission des affaires juridiques CE (CAJ); Commission de rédaction (CdR); Commission de l'environnement, de l'aménagement du territoire et de l'énergie CE (CEATE); Commission des grâces (CGra); Commission des institutions politiques CE (CIP); Commission des transports et des télécommunications CE (CTT); Délégation pour les relations avec le Parlement français (Del F)"	"BeK-V, Bü-SR, Del F-V, KVF-SR, RedK-V, RK-SR, SPK-SR, UREK-SR"	"BeK-V, Bü-SR, Del F-V, KVF-SR, RedK-V, RK-SR, SPK-SR, UREK-SR"	"Bu, CAJ, CdR, CEATE, CGra, CIP, CTT, Del F"	8	"GPS"	"Grüne Partei der Schweiz"	"G"		"GPS"	"Grüne Partei der Schweiz"		"PES"	"Les Verts"		4	"Ständerätin"	"La Conseillère aux Etats"	295			2020-12-07 02:31:03
"Meyer, Mattea"	"Mattea Meyer"	296	"Meyer"	"Mattea"			1	1	"IK-NR, SGK-NR"	3	"mitglied"	3	"mitglied"	2015-11-30					"Nationalrätin"	"Conseillère nationale"	12	"MSc in Human- und Wirtschaftsgeographie"	"Legislative der Gemeinde Winterthur (Grosser Gemeinderat): von Mai 2010 bis Mai 2011; Legislative des Kantons (Kantonsrat): von Mai 2011 bis November 2015"	"Co-Präsidium SP Winterthur: März 2014 - März 2019; Mitglied Geschäftsleitung SP Kt. Zürich: Mai 2014 - Mai 2016; Vizepräsidentin JUSO Schweiz: August 2009 - März 2013"	"ledig"	1		"F"	1987-11-09					"3087.jpg"	45	"http://www.matteameyer.ch"		4198	3087	2019-12-10T11:45:39	"meyer_mattea"			"mattea.meyer.1?fref=ts"	"https://de.wikipedia.org/wiki/Mattea_Meyer"	"de"	"de"	"SP Schweiz"	3001	"Bern"		2020-12-04T09:52:58	"Nationalrätin"	2015-11-30		1	563410800	1448838000		1607071978	1448838000		43456	"NR"	"ZH"	"0"	"NR"	"Zürich"	"CN"	"Zurich"	"Immunitätskommission NR (IK-NR); Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR)"	"Immunitätskommission NR (IK-NR); Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR)"	"Commission de l'immunité CN (CdI); Commission de la sécurité sociale et de la santé publique CN (CSSS)"	"IK-NR, SGK-NR"	"IK-NR, SGK-NR"	"CdI, CSSS"	2	"SP"	"Sozialdemokratische Partei"	"S"		"SP"	"Sozialdemokratische Partei"		"PSS"	"Parti socialiste"		2	"Nationalrätin"	"La Conseillère nationale"	296	2020-12-31	"ja"	2020-12-07 02:31:03
"Nantermod, Philippe"	"Philippe Nantermod"	297	"Nantermod"	"Philippe"			1	23	"GPK-NR, SGK-NR"	1	"mitglied"	1	"mitglied"	2015-11-30					"Anwalt"	"Avocat"	58	"Docteur en droit"		"Membre du comité directeur du PLR VS; Vice-président du PLR suisse: dès avril 2016"	"verheiratet"			"M"	1984-03-27					"3088.jpg"	100	"http://www.nantermod.com"		4193	3088	2020-11-29T14:02:40	"nantermod"	"https://www.linkedin.com/in/nantermod"		"nantermod"	"https://fr.wikipedia.org/wiki/Philippe_Nantermod"	"fr"	"fr"	"Etude d'avocat"	1870	"Monthey"	"Ja"	2019-08-16T23:32:38	"Anwalt"	2015-11-30		1	449186400	1448838000		1565991158	1448838000		42994	"NR"	"VS"	1	"NR"	"Wallis"	"CN"	"Valais"	"Geschäftsprüfungskommission NR (GPK-NR); Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR)"	"Geschäftsprüfungskommission NR (GPK-NR); Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR)"	"Commission de gestion CN (CdG); Commission de la sécurité sociale et de la santé publique CN (CSSS)"	"GPK-NR, SGK-NR"	"GPK-NR, SGK-NR"	"CdG, CSSS"	2	"FDP"	"Freisinnig-Demokratische Partei"	"RL"		"FDP"	"Freisinnig-Demokratische Partei"		"PLR"	"PLR.Les Libéraux-Radicaux"		9	"Nationalrat"	"Le Conseiller national"	297			2020-12-07 02:31:03
"Nicolet, Jacques"	"Jacques Nicolet"	298	"Nicolet"	"Jacques"			1	22	"APF-V, BeK-V, FK-NR, IK-NR"	5	"mitglied"	5	"mitglied"	2015-11-30					"Landwirt"	"Agriculteur"	39	"Maitre agriculteur"	"Municipal à Lignerolle: de 1994 à 2005, puis depuis 2011; Député au Grand Conseil vaudois: depuis septembre 2008 jusqu'à novembre 2015; Président du Parlement vaudois: depuis juillet 2014 jusqu'à juin 2015; Conseiller national depuis 2015"	"Président de l'UDC Vaud"	"geschieden"	4	2	"M"	1965-10-24					"3089.jpg"	112			4168	3089	2020-11-29T14:02:40				"nicolet.jacques"	"https://fr.wikipedia.org/wiki/Jacques_Nicolet_(politicien)"	"fr"	"fr"		1357	"Lignerolle"	"Ja"	2019-09-16T18:19:42	"Landwirt"	2015-11-30		1	"0"	1448838000		1568650782	1448838000		42060	"NR"	"VD"	1	"NR"	"Waadt"	"CN"	"Vaud"	"Delegation bei der parlamentarischen Versammlung der Frankophonie (APF-V); Begnadigungskommission (BeK-V); Finanzkommission NR (FK-NR); Immunitätskommission NR (IK-NR)"	"Delegation bei der parlamentarischen Versammlung der Frankophonie (APF-V); Begnadigungskommission (BeK-V); Finanzkommission NR (FK-NR); Immunitätskommission NR (IK-NR)"	"Délégation auprès de l'Assemblée parlementaire de la Francophonie (APF); Commission des finances CN (CdF); Commission de l'immunité CN (CdI); Commission des grâces (CGra)"	"APF-V, BeK-V, FK-NR, IK-NR"	"APF-V, BeK-V, FK-NR, IK-NR"	"APF, CdF, CdI, CGra"	4	"SVP"	"Schweizerische Volkspartei"	"V"	"Soldat"	"SVP"	"Schweizerische Volkspartei"	"Soldat"	"UDC"	"Union Démocratique du Centre"		15	"Nationalrat"	"Le Conseiller national"	298			2020-12-07 02:31:03
"Page, Pierre-André"	"Pierre-André Page"	299	"Page"	"Pierre-André"			1	10	"BeK-V, Del F-V, IK-NR, UREK-NR"	5	"mitglied"	5	"mitglied"	2015-11-30					"Landwirt"	"Agriculteur"	85	"Maitre agriculteur"	"Exécutif communal (Conseiller communal): depuis 1991 jusqu'à 2006; Législatif cantonal (Grand Conseil): de 1996 à 2015"		"verheiratet"	3	2	"M"	1960-04-19					"3090.jpg"	82	"http://www.pierreandrepage.ch"		4169	3090	2020-11-29T14:02:40		"https://www.linkedin.com/in/pierreandrepage"		"pierreandre.page60?fref=ts"	"https://de.wikipedia.org/wiki/Pierre-Andr%C3%A9_Page"	"fr"	"fr"		1553	"Châtonnaye"	"Ja"	2019-09-16T19:07:31	"Landwirt"	2015-11-30		1	"0"	1448838000		1568653651	1448838000		45531	"NR"	"FR"	1	"NR"	"Freiburg"	"CN"	"Fribourg"	"Begnadigungskommission (BeK-V); Delegation für die Beziehungen zum Französischen Parlament (Del F-V); Immunitätskommission NR (IK-NR); Kommission für Umwelt, Raumplanung und Energie NR (UREK-NR)"	"Begnadigungskommission (BeK-V); Delegation für die Beziehungen zum Französischen Parlament (Del F-V); Immunitätskommission NR (IK-NR); Kommission für Umwelt, Raumplanung und Energie NR (UREK-NR)"	"Commission de l'immunité CN (CdI); Commission de l'environnement, de l'aménagement du territoire et de l'énergie CN (CEATE); Commission des grâces (CGra); Délégation pour les relations avec le Parlement français (Del F)"	"BeK-V, Del F-V, IK-NR, UREK-NR"	"BeK-V, Del F-V, IK-NR, UREK-NR"	"CdI, CEATE, CGra, Del F"	4	"SVP"	"Schweizerische Volkspartei"	"V"	"Soldat"	"SVP"	"Schweizerische Volkspartei"	"Soldat"	"UDC"	"Union Démocratique du Centre"		15	"Nationalrat"	"Le Conseiller national"	299			2020-12-07 02:31:03
"Ruppen, Franz"	"Franz Karl Ruppen"	300	"Ruppen"	"Franz"		"Karl"	1	23	"UREK-NR"	5	"mitglied"	5	"mitglied"	2015-11-30					"Advokat und Notar"	"Avocat et notaire"	58	"lic. iur."	"Gemeinderat Naters (Exekutive): bis Ende 2016; Gemeindepräsident Naters (Exekutive): seit 1. Januar 2017; Fraktionschef SVPO im Grossrat des Kantons Wallis: bis November 2015"	"Präsident SVP Oberwallis (SVPO): seit 2005; Mitglied Fraktionsvorstand Bundeshausfraktion"	"ledig"		17	"M"	1971-02-24					"3091.jpg"	52	"http://www.franz-ruppen.ch"		4170	3091	2020-11-29T14:02:40				"ruppen.franz"	"https://fr.wikipedia.org/wiki/Franz_Ruppen"	"de"	"de"		3904	"Naters"	"Ja"	2019-09-12T19:50:21	"Advokat und Notar"	2015-11-30		1	36198000	1448838000		1568310621	1448838000		42994	"NR"	"VS"	1	"NR"	"Wallis"	"CN"	"Valais"	"Kommission für Umwelt, Raumplanung und Energie NR (UREK-NR)"	"Kommission für Umwelt, Raumplanung und Energie NR (UREK-NR)"	"Commission de l'environnement, de l'aménagement du territoire et de l'énergie CN (CEATE)"	"UREK-NR"	"UREK-NR"	"CEATE"	1	"SVP"	"Schweizerische Volkspartei"	"V"	"Hauptmann"	"SVP"	"Schweizerische Volkspartei"	"Hauptmann"	"UDC"	"Union Démocratique du Centre"		9	"Nationalrat"	"Le Conseiller national"	300			2020-12-07 02:31:03
"Salzmann, Werner"	"Werner Salzmann"	301	"Salzmann"	"Werner"			2	2	"GPDel-V, GPK-SR, KVF-SR, NATO-V, OSZE, SiK-SR"	5	"mitglied"	5	"mitglied"	2015-11-30		2019-12-02			"Chefexperte Landwirtschaft"	"Expert en chef de l'agriculture"	85	"Ing. Agr. FH / Chefexperte Landwirtschaft"	"Parteipräsident SVP Kanton Bern; Mitglied Leitender Ausschuss SVP Schweiz; Mitglied Zentralvorstand SVP Schweiz; Vorstandsmitglied SVP Wahlkreis Mittelland-Nord, Kanton Bern;  Vorstandsmitglied SVP Verwaltungskreis Mittelland, Bern; Vorstandsmitglied SVP Sektion Region Fraubrunnen"	"Parteipräsident SVP Kanton Bern; Mitglied Parteileitung und Parteivorstand SVP Schweiz; Vorstandsmitglied SVP Kanton Bern; SVP Verwaltungskreis Mittelland; SVP Wahlkreis Mittelland-Nord und SVP Sektion Region Fraubrunnen"	"verheiratet"	4	20	"M"	1962-11-05					"3092.jpg"	150	"http://www.werner-salzmann.ch"		4172	3092	2020-11-29T14:02:40	"WernerSalzmann"	"https://www.linkedin.com/in/werner-salzmann-b5199794"	"Werner_Salzmann4"	"werner.salzmann.7"	"https://de.wikipedia.org/wiki/Werner_Salzmann"	"de"	"de"		3317	"Mülchi"		2019-09-18T15:37:21	"Chefexperte Landwirtschaft"	2015-11-30		1	"0"	1448838000		1568813841	1448838000		517489	"SR"	"BE"	"0"	"SR"	"Bern"	"CE"	"Berne"	"Geschäftsprüfungsdelegation (GPDel-V); Geschäftsprüfungskommission SR (GPK-SR); Kommission für Verkehr und Fernmeldewesen SR (KVF-SR); Delegation bei der parlamentarischen Versammlung des nordatlantischen Verteidigungsbündnisses (NATO) (NATO-V); Delegation bei der parlamentarischen Versammlung der OSZE (OSZE); Sicherheitspolitische Kommission SR (SiK-SR)"	"Geschäftsprüfungsdelegation (GPDel-V); Geschäftsprüfungskommission SR (GPK-SR); Kommission für Verkehr und Fernmeldewesen SR (KVF-SR); Delegation bei der parlamentarischen Versammlung des nordatlantischen Verteidigungsbündnisses (NATO) (NATO-V); Delegation bei der parlamentarischen Versammlung der OSZE (OSZE); Sicherheitspolitische Kommission SR (SiK-SR)"	"Commission de gestion CE (CdG); Commission de la politique de sécurité CE (CPS); Commission des transports et des télécommunications CE (CTT); Délégation des commissions de gestion (DélCdG); Délégation auprès de l'Assemblée parlementaire de l'OSCE (OSCE); Délégation auprès de l'Assemblée parlementaire de l'OTAN (OTAN)"	"GPDel-V, GPK-SR, KVF-SR, NATO-V, OSZE, SiK-SR"	"GPDel-V, GPK-SR, KVF-SR, NATO-V, OSZE, SiK-SR"	"CdG, CPS, CTT, DélCdG, OSCE, OTAN"	6	"SVP"	"Schweizerische Volkspartei"	"V"	"Oberst"	"SVP"	"Schweizerische Volkspartei"	"Oberst"	"UDC"	"Union Démocratique du Centre"		15	"Ständerat"	"Le Conseiller aux Etats"	301			2020-12-07 02:31:03
"Sauter, Regine"	"Regine Sauter"	302	"Sauter"	"Regine"			1	1	"SGK-NR"	1	"mitglied"	1	"mitglied"	2015-11-30					"Direktorin Zürcher Handelskammer"		108	"Dr."	"Kantonsrat des Kantons Zürich: von Oktober 2004 bis November 2015; Wahlbüro Gemeinde Flurlingen: von 1991 bis 1998"	"Vizepräsidentin FDP Kt. Zürich"				"F"	1966-04-16					"3103.jpg"	96	"http://www.regine-sauter.ch"		4202	3103	2020-11-29T14:02:40						"de"	"de"	"Zürcher Handelskammer"	8021	"Zürich"		2019-09-12T15:01:50	"Direktorin Zürcher Handelskammer"	2015-11-30		1	"0"	1448838000		1568293310	1448838000		43456	"NR"	"ZH"	"0"	"NR"	"Zürich"	"CN"	"Zurich"	"Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR)"	"Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR)"	"Commission de la sécurité sociale et de la santé publique CN (CSSS)"	"SGK-NR"	"SGK-NR"	"CSSS"	1	"FDP"	"Freisinnig-Demokratische Partei"	"RL"		"FDP"	"Freisinnig-Demokratische Partei"		"PLR"	"PLR.Les Libéraux-Radicaux"		9	"Nationalrätin"	"La Conseillère nationale"	302			2020-12-07 02:31:03
