id	person_id	organisation_id	art	funktion_im_gremium	hauptberuflich	beschreibung	beschreibung_fr	quelle_url	quelle_url_gueltig	quelle	von	bis	freigabe_datum
1755	136	3999	"vorstand"	"vizepraesident"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=e40c7656e9defe59abfcb7d35841?uid=CHE-100.429.510"			2009-08-19		2019-07-21T12:01:36
1756	136	4000	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-113.652.336"			2007-08-08		2019-07-21T12:01:36
1759	187	4008	"vorstand"	"praesident"	"0"			"http://www.ikgb.ch/#!kontakt/cpae"					2016-11-10T14:52:01
1760	187	4009	"vorstand"	"praesident"	"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.588.361"			2012-07-04		2016-11-10T14:52:01
1762	187	4011	"geschaeftsfuehrend"	"praesident"	"0"	"Vorsitzender Geschäftsführung"	"Président du comité de direction"	"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.864.529"			2001-03-31		2016-11-10T14:52:01
1763	187	4012	"vorstand"	"praesident"	"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.975.985"			2000-04-15		2016-11-10T14:52:01
1765	187	4014	"vorstand"	"vizepraesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-100.975.586"			1998-09-08		2016-11-10T14:52:01
1767	187	4016	"vorstand"	"praesident"	"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-100.880.885"			1994-03-23		2016-11-10T14:52:01
1768	187	4017	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-486.417.353"			2015-05-20		2016-11-10T14:52:01
1769	187	4018	"vorstand"	"praesident"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.083.836"			1989-06-12		2016-11-10T14:52:01
1771	187	4019	"vorstand"	"vizepraesident"	"0"			"https://ge.ch/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-660-0772000-4&ofrcLanguage=1"			2000-07-01		2016-11-10T14:52:01
1774	187	4022	"gesellschafter"		"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-367.795.742"			2011-12-10		2016-11-10T14:52:01
1777	187	4024	"gesellschafter"		"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.963.106"			2002-09-10		2016-11-10T14:52:01
1778	187	4025	"gesellschafter"		"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-108.325.848"			1995-06-20		2016-11-10T14:52:01
1779	187	3813	"mitglied"		"0"			"https://www.handelskammer-d-ch.ch/de/mitglieder/mitgliederdatenbank/1/dr_-jur_-josef-bollag"					2016-11-10T14:52:01
1780	187	4026	"mitglied"		"0"			"http://www.bollag.ch/de/mitgliedschaften.php"					2016-11-10T14:52:01
1781	187	4027	"mitglied"		"0"			"https://www.zwk.ch/de/verzeichnis"					2016-11-10T14:52:01
1782	187	4028	"mitglied"		"0"			"http://www.bollag.ch/de/mitgliedschaften.php"					2016-11-10T14:52:01
1783	187	4029	"mitglied"		"0"			"http://www.bollag.ch/de/mitgliedschaften.php"					2016-11-10T14:52:01
1784	187	4030	"mitglied"		"0"			"http://www.bollag.ch/de/mitgliedschaften.php"					2016-11-10T14:52:01
1785	187	4031	"mitglied"		"0"			"http://www.bollag.ch/de/mitgliedschaften.php"					2016-11-10T14:52:01
1792	304	4074	"geschaeftsfuehrend"		"0"	"Geschäftsführerin"	"Directrice"	"http://www.sbk.ch/verband/team-seiten/visitenkarte-yvonne-ribi.html"					2016-11-05T12:17:42
1793	304	4075	"vorstand"	"mitglied"	"0"			"http://www.svbg-fsas.ch/index-de.php?frameset=22"					2016-11-05T12:17:42
1794	304	181	"vorstand"	"vizepraesident"	"0"	"Co-Vizepräsidentin"	"Co-Viceprésidente"	"http://www.sggp.ch/index-de.php?frameset=71"					2016-11-05T12:17:42
1795	304	36	"vorstand"	"mitglied"	"0"	"Beobachterstatus"	"Statut d'observateur"	"http://www.sgb.ch/der-sgb/gremien/vorstand/"					2016-11-05T12:17:42
1826	552	381	"vorstand"	"praesident"	1			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=9fabf71578205951455fbb80febb?uid=CHE-105.830.937"			2009-02-25		2016-10-16T13:54:41
1827	552	298	"vorstand"	"praesident"	"0"	"Präsidentin und Geschäftsführerin"	"Présidente et Directrice"	"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-103.809.725"			2009-01-24		2016-10-16T13:54:41
1829	552	36	"vorstand"	"mitglied"	"0"			"http://www.sgb.ch/der-sgb/gremien/vorstand/"					2016-10-16T13:54:41
1831	167	2495	"vorstand"	"mitglied"	"0"			"http://aspasi.ch/comitato/"					2020-07-02T23:06:15
1838	570	551	"vorstand"	"vizepraesident"	"0"			"http://www.slh.ch/de/organisation/"					2017-10-26T07:38:45
1839	570	4095	"geschaeftsfuehrend"	"mitglied"	"0"	"Generalsekretär"		"http://www.gsmn.ch/de/gsmn/generaldirektion"					2017-10-26T07:38:45
1840	570	282	"vorstand"	"mitglied"	"0"			"http://www.privatehospitals.ch/fileadmin/user_upload/news/organisation/Liste_Vorstandsmitglieder_PKS_Mai_2017.pdf"					2017-10-26T07:38:45
1861	506	2233	"mitglied"		"0"			"http://www.awmp.ch/fileadmin/user_upload/AWMP-Dateidownload/20150506_mitgliederslite_awmp.pdf"					2019-05-21T19:55:47
1862	506	517	"mitglied"		"0"			"http://www.svp.ch/menschen/personen/urs-voegeli/"					2019-05-21T19:55:47
1871	353	344	"geschaeftsfuehrend"		"0"	"Vize-Direktor"	"Vice-Directeur"	"http://www.sgv-usam.ch/verband/geschaeftsstelle/team.html"					2020-06-01T12:15:05
1872	353	421	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=1401c13d2605965020340f4efa33?uid=CHE-107.813.246"			2006-06-22		2020-06-01T12:15:05
1874	353	4129	"vorstand"	"mitglied"	"0"			"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0207901154&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"			2008-12-18		2020-06-01T12:15:05
1876	353	377	"vorstand"	"vizepraesident"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=288e6e34a191f95d5e77b74046c6?uid=CHE-108.955.179"			2011-07-27		2020-06-01T12:15:05
1883	353	916	"vorstand"	"mitglied"	"0"			"https://www.freiheitlichesgesundheitswesen.ch/vorstand"					2020-06-01T12:15:05
1891	447	4141	"gesellschafter"		"0"	"Gesellschafterin und Geschäftsführerin"		"http://ai.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=3104001918&amt=310&toBeModified=0&validOnly=0&lang=1&sort=0"			2008-11-21		2019-08-16T14:30:35
1904	584	4151	"gesellschafter"		"0"	"Gesellschafter und Geschäftsführer"		"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-250.989.421"			2013-12-24		2016-11-10T15:24:36
1925	301	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2627/k"			2011-09-20		2016-06-27T22:40:02
1928	301	916	"vorstand"	"mitglied"	"0"			"https://www.freiheitlichesgesundheitswesen.ch/vorstand"					2016-06-27T22:40:02
1929	301	662	"vorstand"	"mitglied"	"0"			"https://qualiccare.ch/ueber-uns/vorstand"					2016-06-27T22:40:02
1933	557	350	"geschaeftsfuehrend"	"mitglied"	1	"Partner"	"Partenaire"	"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-105.181.458"		"https://www.furrerhugi.ch/de-ch/agentur/beutler"	2012-05-01		2018-06-29T11:18:08
1934	406	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2663/n"					2019-07-21T12:48:45
1935	406	1031	"vorstand"	"mitglied"	"0"	"Vorstandsausschuss"		"https://ictswitzerland.ch/about/organisation/vorstandsausschuss/"					2019-07-21T12:48:45
1936	406	2243	"mitglied"		"0"			"http://www.harbourclub.ch/de/die-mitglieder/mitglieder/74/"					2019-07-21T12:48:45
1937	406	4176	"taetig"		"0"	"Zeichnungsberechtigter"		"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.753.938"			2002-03-02		2019-07-21T12:48:45
1946	578	287	"vorstand"	"praesident"	"0"	"Gründer und Präsident"	"Fondateur et président"	"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-251.735.320"					2019-01-02T13:09:48
1947	578	4182	"vorstand"	"praesident"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-110.406.634"		"Mail Forster 2.1.19"			2019-01-02T13:09:48
1948	578	2138	"taetig"		"0"	"Founding Curator Bern Hub & Alumnus"		"https://www.linkedin.com/in/nicolaforster"		"Mail Forster 2.1.19"			2019-01-02T13:09:48
1949	578	4183	"mitglied"		"0"	"Mitgründer und Mitglied"		"https://global-diplomacy-lab.org/members/all/"					2019-01-02T13:09:48
1950	578	4184	"geschaeftsfuehrend"	"mitglied"	"0"	"Gesellschafter/Partner und Geschäftsführer"		"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-214.788.275"		"Mail Forster 2.1.19"			2019-01-02T13:09:48
1958	527	155	"taetig"		"0"	"Leiterin Public Affairs"		"https://www.linkedin.com/in/miriam-gurtner-dagai-a8625813"			2016-01-01		2017-09-04T11:19:59
1959	527	2736	"vorstand"	"mitglied"	"0"			"http://www.svp-international.ch/index.php/ueber-uns/vorstand"					2017-09-04T11:19:59
1960	527	4190	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=096fb702c092e83a8261f3d7b8fb?uid=CHE-413.293.256"			2014-11-27		2017-09-04T11:19:59
1963	530	2062	"geschaeftsfuehrend"		1	"Direktor"	"Directeur"	"http://www.sport-toto.ch/18-0-Team.html"					2020-07-15T15:19:50
1964	530	4192	"vorstand"	"praesident"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.815.280"			2005-01-15		2020-07-15T15:19:50
1975	371	1797	"vorstand"	"vizepraesident"	"0"			"https://gentechfrei.ch/de/ueber-die-sag/traegerl-2"					2020-07-02T23:05:05
1983	120	1293	"geschaeftsfuehrend"		"0"	"Geschäftsführer"		"https://www.agrarallianz.ch/impressum/"					2019-05-07T14:23:11
1986	60	4207	"vorstand"	"mitglied"	"0"			"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0206001611&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"					2017-03-06T21:00:15
1987	60	524	"vorstand"	"praesident"	"0"	"Co-Präsident"		"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen_7b82fbbb-7380-4fe8-8dcd-75e8b39fe7f6.pdf"					2017-03-06T21:00:15
1988	228	1293	"mitglied"		"0"			"https://www.agrarallianz.ch/fileadmin/user_upload/Agrarallianz_zu_Debatte_NR_Agrarpolitik_26_Sept_12.pdf"					2020-07-02T23:06:15
2005	163	2122	"geschaeftsfuehrend"		"0"	"Stv. Direktor"		"https://www.scienceindustries.ch/verband/organisation/geschaeftsstelle"			2012-02-22		2016-11-11T08:01:38
2006	163	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2701"			2016-04-08		2016-11-11T08:01:38
2007	163	2645	"vorstand"	"vizepraesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.827.343"			2014-07-11		2016-11-11T08:01:38
2009	163	4220	"vorstand"	"praesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.924.911"			2010-04-24		2016-11-11T08:01:38
2010	81	296	"taetig"		"0"	"Leiter Politik und Internationales"	"Responsable de la politique et des affaires internationales"	"https://www.linkedin.com/in/matthias-dietrich-a53856115"			2015-03-01		2020-07-02T23:02:50
2011	81	3245	"taetig"		"0"	"Dozent"	"Chargé de cours"	"https://www.linkedin.com/in/matthias-dietrich-a53856115"			2016-04-10		2020-07-02T23:02:50
2012	467	2201	"geschaeftsfuehrend"		"0"	"Leiter Wirtschaftspolitik"		"https://www.hotelleriesuisse.ch/de/pub/verband/organisation/geschaeftsleitung.htm"			2014-08-01		2019-07-27T13:07:40
2026	541	36	"taetig"		"0"	"Zentralsekretärin"		"http://www.sgb.ch/der-sgb/zentralsekretariat/"			0106-02-01		2016-10-17T21:43:10
2027	541	3886	"beirat"	"mitglied"	"0"	"Représentante de l'Union syndicale suisse au comité permanent du monde du travail"		"http://www.shk.ch/pdf/teilnehmerlisten/HSR_Teilnehmerliste_05-d.pdf"		"E-Mail Perret 28.9.2016"	2016-01-01		2016-10-17T21:43:10
2028	541	4258	"mitglied"		"0"	"Vertretung Schweizerischer Gewerkschaftsbund"		"http://lperret.ch/cv-professionnel.html"		"E-Mail Perret 28.9.2016"	2016-01-01		2016-10-17T21:43:10
2029	541	4258	"mitglied"		"0"	"Vertretung Schweizerischer Gewerkschaftsbund"		"https://www.admin.ch/ch/d/cf/ko/Gremien_interessenbindung_10319.html"		"E-Mail Perret 28.9.2016"	2016-01-01		2016-10-17T21:43:10
2030	541	1814	"vorstand"	"mitglied"	"0"	"Vertretung Schweizerischer Gewerkschaftsbund"		"http://lperret.ch/cv-professionnel.html"		"E-Mail Perret 28.9.2016"	2016-01-01		2016-10-17T21:43:10
2031	541	1870	"mitglied"		"0"	"Vertretung Schweizerischer Gewerkschaftsbund"		"http://lperret.ch/cv-professionnel.html"		"E-Mail Perret 28.9.2016"	2016-01-01		2016-10-17T21:43:10
2032	541	4260	"geschaeftsfuehrend"		"0"	"Inhaberin"		"http://hrc.ne.ch/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-645-4113618-7&ofrcLanguage=1"			2015-11-02		2016-10-17T21:43:10
2033	541	4261	"taetig"		"0"	"Redaktorin, tätig als Inhaberin Emergence Coaching"		"https://www.linkedin.com/in/lperret"		"E-Mail Perret 28.9.2016"	2016-03-01		2016-10-17T21:43:10
2035	541	877	"mitglied"		"0"			"https://www.linkedin.com/in/lperret"					2016-10-17T21:43:10
2037	541	4263	"mitglied"		"0"			"https://www.linkedin.com/in/lperret"			2002-02-01		2016-10-17T21:43:10
2038	541	3563	"mitglied"		"0"			"https://www.linkedin.com/in/lperret"			2006-01-01		2016-10-17T21:43:10
2039	541	194	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-105.814.080"			2014-01-01		2016-10-17T21:43:10
2041	540	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2637"			2013-12-12		2017-06-29T14:17:58
2042	540	3676	"geschaeftsfuehrend"		1	"Geschäftsführerin & Projektleiterin"	"Secrétaire générale & Cheffe de projet"	"http://www.treuhandsuisse.ch/de/ueber-uns/geschaeftsstelle/team/"			2015-07-01		2017-06-29T14:17:58
2049	204	624	"geschaeftsfuehrend"	"mitglied"	"0"	"Mitglied der GL und Bereichsleiterin Politik, Prävention und Kommunikation"		"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.810.762"			2014-01-01		2016-11-28T07:14:51
2050	204	2334	"vorstand"	"mitglied"	"0"			"https://www.at-schweiz.ch/de/startseite/at-schweiz/vorstand.html"					2016-11-28T07:14:51
2052	204	584	"mitglied"		"0"			"http://www.ffu-pee.ch/cms/upload/pdf/200912_PEE_Forum_4_09.pdf"					2016-11-28T07:14:51
2053	218	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2732/w"			2005-01-01		2016-10-17T21:44:45
2054	93	2878	"geschaeftsfuehrend"		"0"	"Geschäftsführer"	"Directeur"	"http://biogas.ch/index.php?option=com_content&view=article&id=26&Itemid=33"					2016-12-16T18:28:04
2055	93	4294	"mitglied"		"0"			"http://www.naturemade.ch/de/traegerverein.html?file=files/PDF/Verein/Mitgliederliste.pdf"					2016-12-16T18:28:04
2071	592	366	"mitglied"		"0"			"https://www.xing.com/profile/David_Herzig2/cv"					2019-07-24T13:08:16
2072	592	365	"mitglied"		"0"			"https://www.xing.com/profile/David_Herzig2/cv"					2019-07-24T13:08:16
2073	145	2229	"taetig"		"0"	"Sekretär"		"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen.pdf"					2016-09-11T09:25:05
2074	592	2659	"mitglied"		"0"			"https://www.xing.com/profile/David_Herzig2/cv"					2019-07-24T13:08:16
2075	592	1154	"mitglied"		"0"			"https://www.xing.com/profile/David_Herzig2/cv"					2019-07-24T13:08:16
2076	145	4330	"geschaeftsfuehrend"		"0"	"Verwaltungsrat"		"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.704.574"					2016-09-11T09:25:05
2077	145	4332	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.824.741"					2016-09-11T09:25:05
2078	592	2911	"taetig"		"0"	"Leiter Geschäftsstelle Bern"		"https://www.xing.com/profile/David_Herzig2"					2019-07-24T13:08:16
2079	592	517	"mitglied"		"0"			"https://www.xing.com/profile/David_Herzig2/cv"					2019-07-24T13:08:16
2081	145	4356	"vorstand"	"vizepraesident"	"0"	"Werbung und Kommunikation"		"http://svp-andelfingen.ch/vorstand/"					2016-09-11T09:25:05
2085	356	4361	"vorstand"	"mitglied"	"0"			"http://ge.ch/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-660-0237002-8&ofrcLanguage=1"			2002-03-02		2019-07-24T13:20:13
2087	201	350	"taetig"		"0"	"Partner & Leiter des Tessiner Büros"		"https://www.furrerhugi.ch/de-ch/agentur/geninazzi"			2016-02-01		2019-07-19T14:06:36
2088	201	4362	"mitglied"		"0"			"http://www.numparmili.ch/municipio.html"					2019-07-19T14:06:36
2120	487	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3168"					2016-10-17T21:26:41
2121	487	2327	"taetig"		"0"	"Assistent der Geschäftsleitung"		"http://www.polsan.ch/de/Ueber-uns/Thomas-Berger"					2016-10-17T21:26:41
2122	487	5138	"vorstand"	"mitglied"	"0"	"Mitglied Parteileitung als Präsident Jungfreisinnige Kanton Bern"		"http://www.fdp-be.ch/partei/parteileitung/113856-thomas-berger"					2016-10-17T21:26:41
2123	487	4440	"taetig"		"0"	"Sekretariat"		"http://www.jhas.ch/ueber_uns/geschaeftsstelle"					2016-10-17T21:26:41
2124	523	4462	"gesellschafter"		"0"	"Gesellschafter und Geschäftsführer"		"http://www.hpw-edu.ch/portr%C3%A4t.html"			2009-11-04		2016-11-28T07:25:59
2125	523	4463	"vorstand"	"mitglied"	"0"			"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0203909016&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"			2011-05-02		2016-11-28T07:25:59
2126	4	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2643/m"					2020-04-23T11:40:44
2127	141	134	"vorstand"	"mitglied"	"0"	"Geschäftsführer & Mitglied Stiftungsrat"		"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-106.286.516"			1998-10-24		2016-10-17T21:26:41
2128	141	4474	"vorstand"	"vizepraesident"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=aa3a466f957a470bb851e8ede0e1?uid=CHE-102.510.488"			1990-10-26		2016-10-17T21:26:41
2129	141	3845	"geschaeftsfuehrend"		"0"	"Geschäftsführer"		"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-198.649.963"			2011-12-15		2016-10-17T21:26:41
2130	141	636	"vorstand"	"mitglied"	"0"			"http://www.zuerich-erneuerbar.ch/der-verein/vorstand/"					2016-10-17T21:26:41
2131	141	4475	"vorstand"	"mitglied"	"0"			"http://zuerich.aeesuisse.ch/ueber-uns"					2016-10-17T21:26:41
2148	306	4501	"taetig"		"0"	"Leitung Informations- und Vernetzungsstelle"	"Directrice du Bureau de l'information et de la communication"	"http://www.gebet.ch/ueber-uns/organisation/"		"E-Mail Walder 24.11.16"			2016-11-30T13:11:55
2149	306	4502	"vorstand"	"praesident"	"0"			"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0207001793&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"			2011-12-20		2016-11-30T13:11:55
2150	306	4503	"vorstand"	"mitglied"	"0"			"http://www.landeskirchenforum.ch/werwirsind"					2016-11-30T13:11:55
2157	513	599	"vorstand"	"praesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.820.275"			2014-09-24		2019-01-10T17:26:56
2158	513	485	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-106.095.790"			2015-08-07		2019-01-10T17:26:56
2160	513	4513	"vorstand"	"mitglied"	"0"			"https://sg.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=5d43be3a2b95bbe83c1277e77604?uid=CHE-109.509.397"			2015-08-19		2019-01-10T17:26:56
2161	513	4514	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.763.621"			2015-08-06		2019-01-10T17:26:56
2162	513	4515	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.433.304"			2015-08-24		2019-01-10T17:26:56
2163	513	4516	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-106.698.250"			2015-08-06		2019-01-10T17:26:56
2164	513	4517	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.337.400"			2015-08-06		2019-01-10T17:26:56
2166	513	484	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-110.110.151"			2015-08-06		2019-01-10T17:26:56
2167	513	4520	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.189.778"			2014-09-24		2019-01-10T17:26:56
2168	513	4521	"vorstand"	"praesident"	1	"Verwaltungsratspräsident, Direktor, Mitinhaber"	"Président, directeur, copropriétaire"	"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.508.618"		"https://www.hotel-victoria.ch/common/info/impressum.html"	2002-05-18		2019-01-10T17:26:56
2170	513	344	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.813.192"			2014-01-01		2019-01-10T17:26:56
2171	513	4522	"vorstand"	"mitglied"	"0"			"http://www.curlingkandersteg.ch/verein-sponsoren/"					2019-01-10T17:26:56
2172	513	336	"vorstand"	"mitglied"	"0"			"http://www.arbeitgeber.ch/ueber-uns/vorstand/"					2019-01-10T17:26:56
2173	513	4523	"vorstand"	"praesident"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.885.020"					2019-01-10T17:26:56
2174	513	620	"mitglied"		"0"			"http://www.sgv-usam.ch/fileadmin/user_upload/deutsch/mitglieder/20160405_mitglieder-gewerbekammer_2014-2016.pdf"					2019-01-10T17:26:56
2175	128	2442	"geschaeftsfuehrend"		1	"Direktor"	"Directeur"	"https://bier.swiss/verband/geschaeftsstelle/"			2008-04-22		2019-01-10T17:16:29
